,text,label,target
205,"জেল হত্যা দিবস, বাঙালি জাতির জন্য কলঙ্কময় দিন। ",Hateful,1
206,আপনার ফোনটাকে অশ্লীল ও নোংরামি থেকে দূরে রাখুন। ,Hateful,1
207,"বল্টyর চপ্পল চুরি হয়েছে বলে বল্টy শ্মশানে গিয়ে বসে আছে  আর বলছে, শালা চপ্পল চুরি করে পালাবি কোথাই, একদিন তো এখানে আসতেই হবে। ",Neutral,0
208,বিশ^কাপ থেকে ভারতের বিদায় বাংলাদেশ পাকিস্তানে ঈদের খুশ। মিষ্টি বিতরনে উল্লাশ। ,Hateful,1
209,গা ঘেষে দাড়াবেন না। এভাবে মেয়েরা প্রচার করছে কিন্তু বাস্তবে তারা কি পোশাক পরেছে? ,Neutral,0
210,ধর্ষণের হুমকি দিয়ে ছিনতাই। ঢাবি ও জবি’র দুই হিন্দু ছাত্র গ্রেফতার। ,Hateful,1
211,সমকামী মুক্তিযুদ্ধ মঞ্চ নামের সন্ত্রাসী সংগঠনটির পৃষ্ঠপোশকতা করছেন স্বরাষ্ট্রমন্ত্রী আসাদুজ্জামান খান কামাল। ,Hateful,1
212,"কারো বাঁধা ছাড়াই, আমি ও আমার বন্ধু টিফিন টাইমে হাঁসি মুখে স্কুল থেকে বের হচ্ছি।",Neutral,0
213,"টিকটক ভিডিও দেখার পর দাদি, আমাগো সময় ওমন অইলে, ওরে আমরা ওঝার জাছে লইয়া যাইতাম। ",Neutral,0
214,আমার মা বেঁচে থাকুক হাজার বছর। ,Neutral,0
215,মিমের সাথে নাকি জনৈক মেয়ের সাথে প্রেম করব এইটা ভেবে ডিপ্রেশনে পরা আামি। ,Neutral,0
216,"কোনো নারীকে দেখলে ধর্ষণ করতে মন চায়? তবে এক্ষুনি যোগাযোগ করুন নিকটস্থ কসাইয়ের সঙ্গ, কেটে ফেলুন আপনার অবাধ্য অঙ্গকে। ",Neutral,0
217,"নিক্সনকে আইক্কা বাশ, শালার বেটা মাঠে এসো। ",Hateful,1
218,"বালিশ চাপা দিয়েছে রিয়া, বালিশ চাপা দিয়ে আকাম করে দিয়েছে।",Hateful,1
219,ছোটবেলায় গানগুলো যেভাবে শুনতাম। ,Neutral,0
220,বয় ফ্রেন্ড নিয়ে রাস্তায় দুই মেয়ের তুমুল মারামারি। ,Hateful,1
221,"জাতির পিতা, জাতির মামা, জাতির ভাই সবাই বিড়ি খোর। ",Hateful,1
222,যদি মেয়েদের ন্যাকামী দিয়ে বিদ্যুৎ তৈরি করা যেত তাহলে পৃথিবীতে কোনদিন বিদ্যুতের অভাব হত না। ,Neutral,0
223,খালেদা জিয়ার মুক্তি নিয়ে অবাক করা কিছু কথা বললেন সাংবাদিক ইলিয়াস হোসাইন। ,Hateful,1
224,যখন নতুন বৌমা দশটার সময় উঠে দজ্জাল শাশূড়ীকে রান্নায় সহযোগিতা করতে আসে। ,Neutral,0
225,"যৌন সম্পর্ক করলে মেয়েরা মারা যায় না, বাচ্চাদের সামনে ভিডিও দেখবেন না। ",Hateful,1
226,তোমাদের এই পরাজয়ে দাদার চেয়ে আমি বেশি খুলি হয়েছি। ভারতের সঙ্গে সব সময় এভাবেই খেলবে না হয় দাদা অসন্তুষ্ট হবে। ,Hateful,1
227,"জোর করে ভোট নেয়ার দিন শেষ, কারণ এখন ভোট ছাড়াই ক্ষমতায় যাওয়ার দিন আইছে। ",Hateful,1
228,খাওয়ার পূর্বে প্রার্থনা করে সন্তুষ্টি প্রকাশ করবে যাতে আবার খেতে পারো। ,Neutral,0
229,"অনেক বলার পরও যখন চাচাতো ভাই আব্বুকে বিশ^াস করাতে পারে না যে, চাচাতো ভাই চুরিটা করেনি। ",Neutral,0
230,চেতনা যোদ্ধারা শুনছেন? ভারতই বাংলাদেশ সৃষ্টি করে দিয়েছে বলেছেন নরেন্দ্র মোদী। ,Hateful,1
231,ফ্রান্স প্রেসিডেন্টের কুশপুত্তলিকা দাহ। ,Hateful,1
232,হাটতে চাই কয়েক পা তোর সাথে। ,Neutral,0
233,"সে একজন চোর অনুবাদ কর, হি ইজ এন ইন্ডিয়ান। ",Hateful,1
234,"নারী কিংবা পুরুষ যে কোনো অপরাধী ধরা পড়লে কাদের ভাইয়ের সাথে ছবি পাওয়া যায়,এটা গভীর ষড়যন্ত্র। ",Neutral,0
235,একই দিনে তিনটা নারী নির্যাতন কেস। ,Hateful,1
236,"এবার তাহলে দেখুন দুইজনের অবস্থা, রাবাদা আর রাবা দি। ",Neutral,0
237,বাটপার সামাল দিয়া কুল পাইনা আবার করোনা টেস্ট! ,Hateful,1
