,text,label,target
850,বেঁচে থাকার জন্য দ্বিতীয় অক্সিজেন হলো মা। ,Neutral,0
851,"ভাঙা সংসার ঠিকঠাক ভাবে জোড়া লাগিয়ে দেয়ার পর, রুপা। ",Neutral,0
852,কার হবে এই ট্রফি? শেষ্ঠা নাকি মোহরের? ,Neutral,0
853,আওয়ামী যৌথ গুন্ড বাহিনীর অভিযানের ভয়ে নিরাপদ আশ্রয়ের সন্ধানে এলাকা ছাড়ছে চাঁপাইনবাবগঞ্জের মানুষ।,Hateful,1
854,যে ঔষধ খেলে মেয়েরা সহবাস করার জন্য পাগল হয়ে উঠে। ,Hateful,1
855,আপনার টাকায় আপনার হত্যাকারীর নাম পুলিশ। ,Hateful,1
856,ফেসবুকে বিবাহ সংক্রান্ত এই পোস্ট দেখে মায়ের সাথে শেয়ার করার পর এখন আমি এক কানে কম শুনি। ,Neutral,0
857,"ঘুম ভাঙ্গার পর আরো ঘন্টা খানেক শুয়ে থাকা মানে অলসতা নয়, ইহা বিছানার প্রতি ভালোবাসা। ",Neutral,0
858,"করিডোর, অবকাঠামো সব ভারতের, চুক্তি অনুযায়ী আমরা কাঠালের বিচিগুলো পাবো তো? ",Hateful,1
859,এই বানচোদ তোর চুল এমন ক্যান? ,Hateful,1
860,"শান্তিতে ঘুমাতে, রংপুর এইদিকে। এটা কোন চেটের বাল?",Hateful,1
861,"আমি আর ঘরে থাকতে চাই না, আমি তাই বাড়ি থেকে চলে গেলাম। ",Neutral,0
862,তারপর আর কি? দুজন একসাথে সুখের সংসার শুরু করলাম। ,Neutral,0
863,"জীবনে অনেক বড়ো হতে হবে, কিন্তু কি যে করি? খালি ঘুম পায়। ",Neutral,0
864,ব্রাজিল নিয়ে কিছু বললে কান টাইনা ছিড়া ফালামু। ,Hateful,1
865,আমি কেমন ধরনের বলে তোমার মনে হয় ? ,Neutral,0
866,"জীবনে ব্রেকাপের চেয়ে কষ্টের কিছু নাই, আমি বলি রাত্রে বেলা কুত্তার দাবরানি খাইছো কখনো?",Neutral,0
867,জামায়াতের রাজনীতি করার নৈতিক অধিকার নেই বলায় এই পুলিশ কে হাছান মাহমুদের দয়িত্ব দিবেন প্রধানমন্ত্রী। ,Hateful,1
868,তোর মুখে আমি মুইতা দিমু। কুত্তার বাচ্চা!,Hateful,1
869,দুঃখিত আমরা মুসলিমদের চাকরি দেই না।,Hateful,1
870,"অবশেষে ক্ষমা চাইল জিয়াউল হাসান, কাবাকে ভাস্কর্য বলায় তিনি ক্ষমা চেয়েছেন। ",Hateful,1
871,উত্তর চব্বিশ পরগনাতে এভাবে কেন খুন তৃণমূল নেতা? ,Hateful,1
872,এক পরাশক্তির অন্যায় যুদ্ধ আতঙ্কিত করেছে বিশে^র মানুষকে। ,Hateful,1
873,"বন্ধু লুচ্চামি সুরে, আমার তৃতীয় পায়ের একটা মোজা লাগবো একটু ব্যবস্থা করে দে না। ",Neutral,0
874,"তেমন কিছু না, মেলায় হারিয়ে যাওয়া চাচা-ভাতিজা। ",Neutral,0
875,ইসরায়েলি সৈন্যদের খন্ডিত দেহ। ,Hateful,1
876,"খালপার হইলে, মাঝি কোন শালা । ",Hateful,1
877,সব বন্ধ বন্ধ করে কি ক্ষমতা কুক্ষিগত রাখা যায়? ,Hateful,1
878,"আপনারা দুই ভাই নাকি? হ্যাঁ, কিন্ত আপনি জানলেন কীভাবে? ",Neutral,0
879,"বিড়িখোর মহসিন আলীর ঔদ্ধত্য, বোরখা পরে কলেজের ছাত্রী হতে পারবে না।",Hateful,1
880,"ডাকাতি হয় যখন বাসে, তখন বাসের লোকেদের অবস্থা। ",Hateful,1
881,কারগারে ওসি প্রদীপ কয়েদিদের হাতে গণপিটুনির স্বীকার। ,Hateful,1
882,ক্লাস থ্রি তে পড়–য়া নিব্বি যেভাবে তার নিব্বার রাগ ভাঙায়। ,Neutral,0
883,এই সেই বাড়ি যেখানে ধর্ষন হয় আনুশকা। ,Hateful,1
884,"সন্তানরা খোঁজ নেন না, সম্পত্তি লিখে দিলেন কুকুরকে। ",Hateful,1
885,যেভাবে জিতে গেলো কুত্তা মোদির বিজেপি। ,Hateful,1
886,"ফেসবুকে স্ট্যাটাস দিলাম বৌ চাই, ৫ জন লাইক দিল আর ৫০ জন কমেন্ট করলো আমার টা নিয়ে যা। ",Neutral,0
887,"ভারতের সাথে প্রতিরক্ষা চুক্তি, শেয়ালের কাছে মুরগী বর্গা দেয়ার সামিল। ",Hateful,1
888,যুদ্ধ যখন অনিবার্য। ভারত পাকিস্তানের মধ্যে চরম উত্তেজনা বিরাজমান। ,Hateful,1
889,"রক্ত যখন খেয়েছি, রক্ত আরো খাবো এদেশকে ভারতের অঙ্গরাজ্য বানিয়ে ছাড়বো। ",Hateful,1
890,এইডা কোন কথা। ফজলামির একটা সীমা আছে। ,Neutral,0
891,আমি এদেশে থাকবো না ভাই। আমি চলে গেলাম বিদায় পৃথিবী। ,Hateful,1
892,"সকাল এ বন্ধু আমারে ডাকতে আইলো, আইসা পরছি মামা তারাতারি চল। ",Neutral,0
893,তরমুজের উপরে সবুজ আর ভেতরে লাল হওয়া সত্ত্বেও কাঁঠাল কেনো আমাদের জাতীয় ফল? ,Neutral,0
894,এই সেই বিরোধপূর্ণ ভূমি। জৈন্তাপুর ও গোয়াইনঘাট সীমান্তের যেখানে এসে ভারতীয় খাসীয়ারা বাংলাদেশের জমিতে চাষাবাদ করে। ,Hateful,1
895,এইচএসসি পরীক্ষার্থীদের বর্তমান অবস্থা। ,Neutral,0
896,কোন পথে বাংলাদেশ? প্রতিদিনই নিখোঁজ হচ্ছে মানুষ উদ্ধার হচ্ছে লাশ।,Hateful,1
897,"চুমাচুমি সরকারি প্রাথমিক বিদ্যালয়,এই স্কুল থেকেই আমি মেট্রিক পাশ করছি। ",Neutral,0
898,"শালা কি বলে, ধর্ম আবার কী? শালীকে জুতা পেটা করা উচিত। ",Hateful,1
899,"কানের নিচে একটা দিমু, শালার পো।",Hateful,1
